TotalCores,MatrixSize,Time,Speedup,Eficiencia
28,100,1805.7869047619054,0.591764176150616,0.021134434862522002
28,200,1827.7357142857143,3.1540117944529333,0.11264327837331904
28,300,2328.4726190476185,7.141577071010683,0.25505632396466726
28,400,4802.815476190475,6.310041852931008,0.22535863760467884
28,500,7712.069047619049,7.046548251982281,0.25166243757079576
28,600,13475.10238095238,8.3415890647001,0.2979138951678607
28,700,15736.448809523805,9.65523639878514,0.34482987138518356
28,800,22702.25476190476,9.149851803056693,0.32678042153773906
28,900,29407.635714285712,9.899051485413532,0.3535375530504833
28,1000,39129.94999999999,10.006771454261168,0.3573846947950417
29,100,1901.5011494252872,0.5619770465681682,0.019378518847178214
29,200,1972.1563218390806,2.9230441502853517,0.10079462587190868
29,300,2958.7310344827592,5.620303593960752,0.19380357220554317
29,400,5258.040229885059,5.76373807382017,0.19874958875241963
29,500,6691.579310344827,8.121172020281453,0.28004041449246386
29,600,11653.888505747122,9.64517264870302,0.3325921603001042
29,700,17016.321839080458,8.929023250158739,0.30789735345374963
29,800,23948.178160919535,8.67382333933208,0.2990973565286924
29,900,28772.449425287356,10.117584905515658,0.3488822381212296
29,1000,38517.24367816093,10.165952422205166,0.35055008352431605
30,100,2081.663333333334,0.5133394929375386,0.017111316431251286
30,200,2324.383333333333,2.4800986641618206,0.08266995547206069
30,300,3206.8911111111097,5.185385499698222,0.17284618332327406
30,400,5085.866666666668,5.958859846895972,0.19862866156319908
30,500,8491.806666666667,6.3995176527020945,0.21331725509006982
30,600,11768.668888888888,9.551102824618512,0.3183700941539504
30,700,16849.673333333332,9.017334065032319,0.300577802167744
30,800,23343.924444444438,8.898343856493332,0.29661146188311105
30,900,28656.167777777773,10.158640271004682,0.33862134236682273
30,1000,39521.5311111111,9.907623911781648,0.3302541303927216
31,100,2084.0602150537634,0.5127491001849162,0.016540293554352135
31,200,2470.666666666667,2.3332568807339444,0.07526635099141757
31,300,3030.5849462365586,5.4870485274853795,0.1770015654027542
31,400,4792.724731182796,6.323327202475795,0.2039782968540579
31,500,8775.97634408602,6.192298672647151,0.199751570085392
31,600,11587.398924731184,9.700517553319182,0.3129199210748123
31,700,16886.69032258065,8.99756734036642,0.2902441077537555
31,800,23414.8935483871,8.871373522899288,0.28617333944836415
31,900,30958.087096774198,9.403284482339128,0.30333175749481056
31,1000,41245.110752688175,9.493597168754025,0.30624506995980727
32,100,2169.2250000000004,0.4926183314317324,0.015394322857241637
32,200,2433.352083333333,2.3690365399581683,0.07403239187369276
32,300,3170.65625,5.24464506887704,0.1638951584024075
32,400,4953.454166666667,6.118148194567931,0.19119213108024785
32,500,8028.885416666668,6.768494485406208,0.211515452668944
32,600,12066.243750000001,9.315555776557774,0.29111111801743045
32,700,16854.747916666667,9.014619149722773,0.28170684842883664
32,800,22599.778124999993,9.191340973249787,0.28722940541405584
32,900,30184.682291666668,9.644219448364659,0.3013818577613956
32,1000,39890.728125000016,9.81592678478256,0.306747712024455
33,100,2182.456565656566,0.4896317373805441,0.014837325375168003
33,200,2355.0282828282834,2.4478262286841215,0.07417655238436732
33,300,3238.614141414141,5.134593360172764,0.15559373818705347
33,400,4991.477777777777,6.071541939260919,0.183986119371543
33,500,8000.021212121213,6.792915321815435,0.20584591884289197
33,600,12880.931313131312,8.726369540692914,0.26443544062705804
33,700,18241.581818181814,8.329274009663571,0.2524022427170779
33,800,24159.510101010095,8.597950281201353,0.26054394791519253
33,900,29494.60909090909,9.869861272029064,0.29908670521300196
33,1000,38522.601010101,10.164538644833318,0.3080163225707066
34,100,2170.3029411764696,0.49237365886844225,0.014481578202013007
34,200,2491.768627450981,2.313497303277772,0.06804403833169918
34,300,3343.8656862745106,4.972976855775999,0.14626402516988232
34,400,4696.435294117648,6.4529722584755556,0.18979330171986927
34,500,8570.564705882352,6.340710155232639,0.18649147515390113
34,600,10967.450980392157,10.248850609647084,0.30143678263667895
34,700,16701.419607843138,9.097378360698233,0.2675699517852421
34,800,22969.249019607843,9.043494042375666,0.26598511889340193
34,900,30667.70882352942,9.49231981023151,0.279185876771515
34,1000,37871.05098039215,10.339413787840225,0.3041004055247125
35,100,2078.6542857142854,0.5140826001437744,0.014688074289822125
35,200,2444.5733333333337,2.3581620241841788,0.06737605783383367
35,300,3400.1028571428574,4.890724594325998,0.13973498840931423
35,400,4545.9914285714285,6.6665252547980005,0.19047215013708574
35,500,8229.083809523812,6.603829530059353,0.1886808437159815
35,600,11849.854285714284,9.485666570784437,0.27101904487955536
35,700,17200.30190476191,8.83351549145012,0.25238615689857485
35,800,23719.1219047619,8.757586705811562,0.25021676302318746
35,900,30208.85238095238,9.636503112695285,0.27532866036272247
35,1000,38587.269523809526,10.147503865881452,0.28992868188232723
36,100,2167.8046296296297,0.49294110059289364,0.0136928083498026
36,200,2157.4222222222224,2.6720314366939966,0.07422309546372213
36,300,3206.865740740741,5.185426522666212,0.144039625629617
36,400,4847.912037037037,6.251344173560782,0.1736484492655773
36,500,8028.776851851852,6.768586008730862,0.18801627802030174
36,600,11246.17962962963,9.994840058442891,0.2776344460678581
36,700,17777.11388888889,8.546895423125957,0.2374137617534988
36,800,23924.767592592587,8.682310741901633,0.24117529838615648
36,900,30680.621296296296,9.488324802442705,0.2635645778456307
36,1000,38033.71018518517,10.295195098247035,0.2859776416179732
37,100,2065.110810810811,0.5174540728787539,0.013985245212939295
37,200,2208.2180180180176,2.6105665079094393,0.07055585156511998
37,300,3233.4198198198205,5.142841818664086,0.13899572482875908
37,400,4851.958558558558,6.246130567873214,0.16881433967224904
37,500,7604.985585585584,7.145768529748268,0.1931288791823856
37,600,11884.443243243246,9.458059108538588,0.25562321914969155
37,700,16856.597297297296,9.013630132677756,0.24361162520750693
37,800,22546.99279279279,9.21285905289621,0.24899619061881648
37,900,29690.279279279282,9.804815147130086,0.2649950039764888
37,1000,36840.20540540541,10.628726478523218,0.2872628777979248
38,100,2142.9868421052633,0.4986498185636132,0.013122363646410872
38,200,2366.09649122807,2.4363757020779655,0.06411515005468331
38,300,3283.492105263158,5.064414998900667,0.13327407891843862
38,400,4672.0885964912295,6.486599310087282,0.17069998184440216
38,500,8020.104385964911,6.775905156766675,0.17831329359912304
38,600,11469.022807017545,9.800640260117909,0.25791158579257656
38,700,17840.96929824561,8.516304848317532,0.22411328548204032
38,800,22522.001754385965,9.223081897070475,0.24271268150185463
38,900,29328.858771929823,9.925640212043112,0.26120105821166084
38,1000,36733.83070175437,10.659505398329337,0.2805132999560352
39,100,2019.4615384615377,0.5291509541766657,0.01356797318401707
39,200,2410.87094017094,2.3911275813010797,0.061310963623104606
39,300,3221.315384615384,5.162166593834499,0.13236324599575638
39,400,4511.160683760683,6.717997604421931,0.17225634883133156
39,500,7700.165811965812,7.057441098504483,0.1809600281667816
39,600,11699.841025641028,9.607290083713606,0.24634077137727195
39,700,17078.814529914533,8.896351270001976,0.22811157102569168
39,800,22140.93247863248,9.38182106228511,0.24055951441756696
39,900,29145.276923076923,9.98816037220439,0.256106676210369
39,1000,37316.379487179496,10.493099063943047,0.2690538221523858
40,100,2104.8541666666665,0.5076836281215048,0.01269209070303762
40,200,2383.0016666666675,2.419091887612331,0.060477297190308275
40,300,3160.0450000000005,5.262256286434739,0.13155640716086847
40,400,4558.799166666667,6.647795956500972,0.1661948989125243
40,500,7811.234166666664,6.957090967592511,0.17392727418981277
40,600,11873.24583333333,9.466978806342974,0.23667447015857435
40,700,16787.93583333333,9.05049523906627,0.22626238097665677
40,800,23190.215,8.957323882795682,0.22393309706989206
40,900,28855.630000000005,10.088419486942408,0.2522104871735602
40,1000,35374.145,11.069227727388654,0.2767306931847163
